5125,9,482,86.9145,0.0,255.084
5130,33,1698,27.7739,0.0,759
5177,39,1970,27.7395,0.0,210.39
5179,151,7578,225.331,0.0,357.568
5187,134,6736,76.0671,0.0,412.193
5204,154,7742,113.278,0.0,469.218
5211,42,2131,86.0994,0.0,812.656
5233,61,3070,116.55,0.0,952.734
5328,82,4102,235.78,0.0,803.65
5339,79,3980,115.885,0.0,763.218
5353,29,1460,198.883,0.0,16.2119
5354,26,1302,95.0698,0.0,18.2952
5364,154,7714,171.835,0.0,16.0896
5430,0,4,75.4091,0.0,345.719
5485,18,921,150.368,0.0,945.373
5506,5,294,233.418,0.0,923.03
5508,75,3771,209.326,0.0,725.451
5557,144,7250,201.599,0.0,119.951
5588,96,4844,205.158,0.0,474.191
5617,47,2395,143.275,0.0,745.082
5653,19,978,48.2121,0.0,884.08
5694,8,420,88.6637,0.0,548.046
5850,14,726,157.134,0.0,466.45
5892,1,62,84.3222,0.0,983.625
5921,78,3945,181.955,0.0,698.025
