1100 	 42.8267 	 4.82671 
1101 	 41.1197 	 3.11968 
1102 	 39.7536 	 1.75364 
1103 	 41.82 	 3.82 
1104 	 39.7143 	 1.71431 
1105 	 42.088 	 4.08804 
1106 	 40.154 	 2.15398 
1107 	 40.0045 	 2.00448 
1108 	 43.2133 	 5.21326 
1109 	 42.669 	 4.66901 
1110 	 36.9262 	 -1.07376 
1111 	 36.5894 	 -1.41063 
1112 	 35.7455 	 -2.25446 
1113 	 40.9156 	 2.91558 
1114 	 40.3778 	 2.37781 
1115 	 39.5238 	 1.52376 
1116 	 37.7363 	 -0.263745 
1117 	 39.3082 	 1.30819 
1118 	 40.6893 	 2.68927 
1119 	 41.2527 	 3.25275 
1120 	 39.471 	 1.47103 
1121 	 39.3839 	 1.38389 
1122 	 42.2819 	 4.28189 
1123 	 41.4314 	 3.43139 
1124 	 37.9004 	 -0.0995969 
1125 	 39.9399 	 1.93994 
1126 	 38.6984 	 0.698352 
1127 	 42.1995 	 4.19948 
1128 	 40.7709 	 2.77088 
1129 	 38.6962 	 0.696211 
1130 	 38.2681 	 0.26806 
1131 	 40.2706 	 2.27056 
1200 	 41.2489 	 3.2489 
1201 	 41.4845 	 3.48448 
1202 	 39.7953 	 1.7953 
1203 	 38.0608 	 0.0607844 
1204 	 42.9984 	 4.99836 
1205 	 40.6761 	 2.67605 
1206 	 39.871 	 1.87101 
1207 	 43.7219 	 5.72188 
1208 	 39.9305 	 1.93055 
1209 	 35.3914 	 -2.60864 
1210 	 41.597 	 3.59705 
1211 	 36.605 	 -1.39503 
1212 	 36.8939 	 -1.10606 
1213 	 40.6603 	 2.66032 
1214 	 42.9254 	 4.92541 
1215 	 41.6521 	 3.65214 
1216 	 37.2817 	 -0.718308 
1217 	 38.4676 	 0.467551 
1218 	 39.1042 	 1.1042 
1219 	 43.0934 	 5.09341 
1220 	 44.3292 	 6.32923 
1221 	 39.1682 	 1.16825 
1222 	 39.4814 	 1.4814 
1223 	 41.347 	 3.34698 
1224 	 36.2666 	 -1.73337 
1225 	 39.6801 	 1.68008 
1226 	 33.4555 	 -4.54452 
1227 	 40.2938 	 2.29376 
1228 	 39.3732 	 1.37322 
1229 	 39.8602 	 1.86023 
1230 	 39.6895 	 1.6895 
1231 	 44.5475 	 6.5475 
1400 	 38.978 	 0.97798 
1401 	 39.1647 	 1.16472 
1402 	 38.0566 	 0.056599 
1403 	 39.6595 	 1.65954 
1404 	 37.9943 	 -0.00570752 
1405 	 39.2498 	 1.24976 
1406 	 43.4177 	 5.4177 
1407 	 43.1624 	 5.16242 
1408 	 40.1959 	 2.19594 
1409 	 38.0685 	 0.0684962 
1410 	 39.3933 	 1.39331 
1411 	 39.4886 	 1.48863 
1412 	 39.8235 	 1.82349 
1413 	 41.6319 	 3.63193 
1414 	 35.9456 	 -2.05436 
1415 	 37.9681 	 -0.0319414 
1416 	 39.2354 	 1.23541 
1417 	 39.0998 	 1.0998 
1418 	 38.6326 	 0.632607 
1419 	 38.3418 	 0.341818 
1420 	 42.5259 	 4.52587 
1421 	 41.7105 	 3.71047 
1422 	 41.7802 	 3.78019 
1423 	 42.6064 	 4.6064 
1424 	 39.1834 	 1.18341 
1425 	 43.3532 	 5.35316 
1426 	 40.6897 	 2.68973 
1427 	 40.6657 	 2.66568 
1428 	 40.1302 	 2.13023 
1429 	 37.8414 	 -0.158584 
1430 	 37.6176 	 -0.382393 
1431 	 39.8662 	 1.86625 
1500 	 40.3378 	 2.33777 
1501 	 44.1274 	 6.12743 
1502 	 39.3753 	 1.37532 
1503 	 40.0077 	 2.00769 
1504 	 39.5887 	 1.58871 
1505 	 41.1433 	 3.14327 
1506 	 42.1947 	 4.19466 
1507 	 36.9682 	 -1.03182 
1508 	 35.7805 	 -2.21951 
1509 	 40.3171 	 2.31707 
1510 	 45.5686 	 7.56865 
1511 	 40.3387 	 2.33866 
1512 	 40.1668 	 2.16683 
1513 	 35.8572 	 -2.14281 
1514 	 40.3509 	 2.35087 
1515 	 42.2436 	 4.24355 
1516 	 37.8374 	 -0.162623 
1517 	 42.4973 	 4.49731 
1518 	 36.8937 	 -1.10625 
1519 	 39.9031 	 1.90306 
1520 	 41.187 	 3.18704 
1521 	 43.131 	 5.13103 
1522 	 40.691 	 2.691 
1523 	 41.1469 	 3.14692 
1524 	 39.1794 	 1.1794 
1525 	 39.0309 	 1.03089 
1526 	 42.5653 	 4.56532 
1527 	 44.4963 	 6.4963 
